Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (0 already done, 50000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 10000 remaining) ---
[1/50000] 2026-06-30 04:15:47 | R1 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[3220/50000] 2026-06-30 05:07:25 | R1 | guessword/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[3221/50000] 2026-06-30 05:07:26 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/0_orig → NON-CLONE
[3222/50000] 2026-06-30 05:07:27 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/1_artifice → NON-CLONE
[3223/50000] 2026-06-30 05:07:28 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[3224/50000] 2026-06-30 05:07:29 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[3225/50000] 2026-06-30 05:07:29 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[3226/50000] 2026-06-30 05:07:30 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[3227/50000] 2026-06-30 05:07:31 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[3228/50000] 2026-06-30 05:07:32 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[3229/50000] 2026-06-30 05:07:33 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[3230/50000] 2026-06-30 05:07:34 | R1 | guessword/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[3231/50000] 2026-06-30 05:07:35 | R1 | guessword/test_0_orig_no_krakatau vs guessword/0_orig → CLONE
[3232/50000] 2026-06-30 05:07:36 | R1 | guessword/test_0_orig_no_krakatau vs guessword/1_artifice → CLONE
[3233/50000] 2026-06-30 05:07:37 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_0_orig_no_krakatau → CLONE
[3234/50000] 2026-06-30 05:07:38 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_0_orig_no_procyon → CLONE
[3235/50000] 2026-06-30 05:07:39 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_krakatau → CLONE
[3236/50000] 2026-06-30 05:07:40 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_procyon → CLONE
[3237/50000] 2026-06-30 05:07:41 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_krakatau → CLONE
[3238/50000] 2026-06-30 05:07:42 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_procyon → CLONE
[3239/50000] 2026-06-30 05:07:42 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_krakatau → CLONE
[3240/50000] 2026-06-30 05:07:44 | R1 | guessword/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_procyon → CLONE
[3241/50000] 2026-06-30 05:07:45 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/0_orig → NON-CLONE
[3242/50000] 2026-06-30 05:07:46 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/1_artifice → NON-CLONE
[3243/50000] 2026-06-30 05:07:47 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[3244/50000] 2026-06-30 05:07:48 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_procyon → NON-CLONE
[3245/50000] 2026-06-30 05:07:49 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[3246/50000] 2026-06-30 05:07:51 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[3247/50000] 2026-06-30 05:07:51 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[3248/50000] 2026-06-30 05:07:52 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[3249/50000] 2026-06-30 05:07:53 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[3250/50000] 2026-06-30 05:07:55 | R1 | guessword/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[3251/50000] 2026-06-30 05:07:56 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/0_orig → NON-CLONE
[3252/50000] 2026-06-30 05:07:57 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/1_artifice → NON-CLONE
[3253/50000] 2026-06-30 05:07:58 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[3254/50000] 2026-06-30 05:07:59 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[3255/50000] 2026-06-30 05:08:00 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[3256/50000] 2026-06-30 05:08:01 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[3257/50000] 2026-06-30 05:08:02 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[3258/50000] 2026-06-30 05:08:04 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[3259/50000] 2026-06-30 05:08:05 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[3260/50000] 2026-06-30 05:08:06 | R1 | guessword/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[3261/50000] 2026-06-30 05:08:07 | R1 | guessword/test_0_orig_no_krakatau vs queens/0_orig → NON-CLONE
[3262/50000] 2026-06-30 05:08:09 | R1 | guessword/test_0_orig_no_krakatau vs queens/1_artifice → NON-CLONE
[3263/50000] 2026-06-30 05:08:10 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_0_orig_no_krakatau → NON-CLONE
[3264/50000] 2026-06-30 05:08:11 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_0_orig_no_procyon → NON-CLONE
[3265/50000] 2026-06-30 05:08:11 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_0_orig_pg_krakatau → NON-CLONE
[3266/50000] 2026-06-30 05:08:12 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_0_orig_pg_procyon → NON-CLONE
[3267/50000] 2026-06-30 05:08:14 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_1_artifice_no_krakatau → NON-CLONE
[3268/50000] 2026-06-30 05:08:15 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_1_artifice_no_procyon → NON-CLONE
[3269/50000] 2026-06-30 05:08:16 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[3270/50000] 2026-06-30 05:08:17 | R1 | guessword/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_procyon → NON-CLONE
[3271/50000] 2026-06-30 05:08:18 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/0_orig → NON-CLONE
[3272/50000] 2026-06-30 05:08:19 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/1_artifice → NON-CLONE
[3273/50000] 2026-06-30 05:08:20 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[3274/50000] 2026-06-30 05:08:21 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[3275/50000] 2026-06-30 05:08:22 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[3276/50000] 2026-06-30 05:08:23 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[3277/50000] 2026-06-30 05:08:24 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[3278/50000] 2026-06-30 05:08:25 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[3279/50000] 2026-06-30 05:08:26 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[3280/50000] 2026-06-30 05:08:27 | R1 | guessword/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[3281/50000] 2026-06-30 05:08:28 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/0_orig → NON-CLONE
[3282/50000] 2026-06-30 05:08:29 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/1_artifice → NON-CLONE
[3283/50000] 2026-06-30 05:08:30 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[3284/50000] 2026-06-30 05:08:31 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[3285/50000] 2026-06-30 05:08:32 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[3286/50000] 2026-06-30 05:08:33 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[3287/50000] 2026-06-30 05:08:34 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[3288/50000] 2026-06-30 05:08:35 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[3289/50000] 2026-06-30 05:08:35 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[3290/50000] 2026-06-30 05:08:36 | R1 | guessword/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[3291/50000] 2026-06-30 05:08:37 | R1 | guessword/test_0_orig_no_krakatau vs square/0_orig → NON-CLONE
[3292/50000] 2026-06-30 05:08:37 | R1 | guessword/test_0_orig_no_krakatau vs square/1_artifice → NON-CLONE
[3293/50000] 2026-06-30 05:08:39 | R1 | guessword/test_0_orig_no_krakatau vs square/test_0_orig_no_krakatau → NON-CLONE
[3294/50000] 2026-06-30 05:08:40 | R1 | guessword/test_0_orig_no_krakatau vs square/test_0_orig_no_procyon → NON-CLONE
[3295/50000] 2026-06-30 05:08:41 | R1 | guessword/test_0_orig_no_krakatau vs square/test_0_orig_pg_krakatau → NON-CLONE
[3296/50000] 2026-06-30 05:08:43 | R1 | guessword/test_0_orig_no_krakatau vs square/test_0_orig_pg_procyon → NON-CLONE
[3297/50000] 2026-06-30 05:08:44 | R1 | guessword/test_0_orig_no_krakatau vs square/test_1_artifice_no_krakatau → NON-CLONE
[3298/50000] 2026-06-30 05:08:45 | R1 | guessword/test_0_orig_no_krakatau vs square/test_1_artifice_no_procyon → NON-CLONE
[3299/50000] 2026-06-30 05:08:46 | R1 | guessword/test_0_orig_no_krakatau vs square/test_1_artifice_pg_krakatau → NON-CLONE
[3300/50000] 2026-06-30 05:08:47 | R1 | guessword/test_0_orig_no_krakatau vs square/test_1_artifice_pg_procyon → NON-CLONE
[3301/50000] 2026-06-30 05:08:48 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/0_orig → NON-CLONE
[3302/50000] 2026-06-30 05:08:49 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/1_artifice → NON-CLONE
[3303/50000] 2026-06-30 05:08:51 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[3304/50000] 2026-06-30 05:08:52 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[3305/50000] 2026-06-30 05:08:53 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[3306/50000] 2026-06-30 05:08:54 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[3307/50000] 2026-06-30 05:08:55 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[3308/50000] 2026-06-30 05:08:56 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[3309/50000] 2026-06-30 05:08:57 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[3310/50000] 2026-06-30 05:08:58 | R1 | guessword/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[3311/50000] 2026-06-30 05:08:59 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/0_orig → NON-CLONE
[3312/50000] 2026-06-30 05:09:00 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/1_artifice → NON-CLONE
[3313/50000] 2026-06-30 05:09:00 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[3314/50000] 2026-06-30 05:09:01 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[3315/50000] 2026-06-30 05:09:03 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[3316/50000] 2026-06-30 05:09:04 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[3317/50000] 2026-06-30 05:09:05 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[3318/50000] 2026-06-30 05:09:06 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[3319/50000] 2026-06-30 05:09:07 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[3320/50000] 2026-06-30 05:09:08 | R1 | guessword/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[3321/50000] 2026-06-30 05:09:09 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/0_orig → NON-CLONE
[3322/50000] 2026-06-30 05:09:10 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/1_artifice → NON-CLONE
[3323/50000] 2026-06-30 05:09:10 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[3324/50000] 2026-06-30 05:09:11 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[3325/50000] 2026-06-30 05:09:12 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[3326/50000] 2026-06-30 05:09:13 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[3327/50000] 2026-06-30 05:09:14 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[3328/50000] 2026-06-30 05:09:15 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[3329/50000] 2026-06-30 05:09:16 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[3330/50000] 2026-06-30 05:09:17 | R1 | guessword/test_0_orig_no_procyon vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[3331/50000] 2026-06-30 05:09:18 | R1 | guessword/test_0_orig_no_procyon vs guessword/0_orig → CLONE
[3332/50000] 2026-06-30 05:09:19 | R1 | guessword/test_0_orig_no_procyon vs guessword/1_artifice → CLONE
[3333/50000] 2026-06-30 05:09:20 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_0_orig_no_krakatau → CLONE
[3334/50000] 2026-06-30 05:09:22 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_0_orig_no_procyon → CLONE
[3335/50000] 2026-06-30 05:09:23 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_0_orig_pg_krakatau → CLONE
[3336/50000] 2026-06-30 05:09:24 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_0_orig_pg_procyon → CLONE
[3337/50000] 2026-06-30 05:09:25 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_1_artifice_no_krakatau → CLONE
[3338/50000] 2026-06-30 05:09:26 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_1_artifice_no_procyon → CLONE
[3339/50000] 2026-06-30 05:09:27 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_1_artifice_pg_krakatau → CLONE
[3340/50000] 2026-06-30 05:09:28 | R1 | guessword/test_0_orig_no_procyon vs guessword/test_1_artifice_pg_procyon → CLONE
[3341/50000] 2026-06-30 05:09:28 | R1 | guessword/test_0_orig_no_procyon vs hanoi/0_orig → NON-CLONE
[3342/50000] 2026-06-30 05:09:29 | R1 | guessword/test_0_orig_no_procyon vs hanoi/1_artifice → NON-CLONE
[3343/50000] 2026-06-30 05:09:31 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[3344/50000] 2026-06-30 05:09:32 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_0_orig_no_procyon → NON-CLONE
[3345/50000] 2026-06-30 05:09:33 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[3346/50000] 2026-06-30 05:09:34 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[3347/50000] 2026-06-30 05:09:35 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[3348/50000] 2026-06-30 05:09:35 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[3349/50000] 2026-06-30 05:09:37 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[3350/50000] 2026-06-30 05:09:38 | R1 | guessword/test_0_orig_no_procyon vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[3351/50000] 2026-06-30 05:09:39 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/0_orig → NON-CLONE
[3352/50000] 2026-06-30 05:09:40 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/1_artifice → NON-CLONE
[3353/50000] 2026-06-30 05:09:41 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[3354/50000] 2026-06-30 05:09:42 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[3355/50000] 2026-06-30 05:09:43 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[3356/50000] 2026-06-30 05:09:44 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[3357/50000] 2026-06-30 05:09:45 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[3358/50000] 2026-06-30 05:09:47 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[3359/50000] 2026-06-30 05:09:48 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[3360/50000] 2026-06-30 05:09:49 | R1 | guessword/test_0_orig_no_procyon vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[3361/50000] 2026-06-30 05:09:50 | R1 | guessword/test_0_orig_no_procyon vs queens/0_orig → NON-CLONE
[3362/50000] 2026-06-30 05:09:51 | R1 | guessword/test_0_orig_no_procyon vs queens/1_artifice → NON-CLONE
[3363/50000] 2026-06-30 05:09:53 | R1 | guessword/test_0_orig_no_procyon vs queens/test_0_orig_no_krakatau → NON-CLONE
[3364/50000] 2026-06-30 05:09:53 | R1 | guessword/test_0_orig_no_procyon vs queens/test_0_orig_no_procyon → NON-CLONE
[3365/50000] 2026-06-30 05:09:54 | R1 | guessword/test_0_orig_no_procyon vs queens/test_0_orig_pg_krakatau → NON-CLONE
[3366/50000] 2026-06-30 05:09:55 | R1 | guessword/test_0_orig_no_procyon vs queens/test_0_orig_pg_procyon → NON-CLONE
[3367/50000] 2026-06-30 05:09:56 | R1 | guessword/test_0_orig_no_procyon vs queens/test_1_artifice_no_krakatau → NON-CLONE
[3368/50000] 2026-06-30 05:09:57 | R1 | guessword/test_0_orig_no_procyon vs queens/test_1_artifice_no_procyon → NON-CLONE
[3369/50000] 2026-06-30 05:09:58 | R1 | guessword/test_0_orig_no_procyon vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[3370/50000] 2026-06-30 05:09:59 | R1 | guessword/test_0_orig_no_procyon vs queens/test_1_artifice_pg_procyon → NON-CLONE
[3371/50000] 2026-06-30 05:10:00 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/0_orig → NON-CLONE
[3372/50000] 2026-06-30 05:10:01 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/1_artifice → NON-CLONE
[3373/50000] 2026-06-30 05:10:03 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[3374/50000] 2026-06-30 05:10:04 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[3375/50000] 2026-06-30 05:10:05 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[3376/50000] 2026-06-30 05:10:05 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[3377/50000] 2026-06-30 05:10:06 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[3378/50000] 2026-06-30 05:10:07 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[3379/50000] 2026-06-30 05:10:08 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[3380/50000] 2026-06-30 05:10:10 | R1 | guessword/test_0_orig_no_procyon vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[3381/50000] 2026-06-30 05:10:11 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/0_orig → NON-CLONE
[3382/50000] 2026-06-30 05:10:11 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/1_artifice → NON-CLONE
[3383/50000] 2026-06-30 05:10:12 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[3384/50000] 2026-06-30 05:10:13 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[3385/50000] 2026-06-30 05:10:14 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[3386/50000] 2026-06-30 05:10:15 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[3387/50000] 2026-06-30 05:10:16 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[3388/50000] 2026-06-30 05:10:16 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[3389/50000] 2026-06-30 05:10:17 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[3390/50000] 2026-06-30 05:10:18 | R1 | guessword/test_0_orig_no_procyon vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[3391/50000] 2026-06-30 05:10:19 | R1 | guessword/test_0_orig_no_procyon vs square/0_orig → NON-CLONE
[3392/50000] 2026-06-30 05:10:20 | R1 | guessword/test_0_orig_no_procyon vs square/1_artifice → NON-CLONE
[3393/50000] 2026-06-30 05:10:22 | R1 | guessword/test_0_orig_no_procyon vs square/test_0_orig_no_krakatau → NON-CLONE
[3394/50000] 2026-06-30 05:10:23 | R1 | guessword/test_0_orig_no_procyon vs square/test_0_orig_no_procyon → NON-CLONE
[3395/50000] 2026-06-30 05:10:24 | R1 | guessword/test_0_orig_no_procyon vs square/test_0_orig_pg_krakatau → NON-CLONE
[3396/50000] 2026-06-30 05:10:25 | R1 | guessword/test_0_orig_no_procyon vs square/test_0_orig_pg_procyon → NON-CLONE
[3397/50000] 2026-06-30 05:10:27 | R1 | guessword/test_0_orig_no_procyon vs square/test_1_artifice_no_krakatau → NON-CLONE
[3398/50000] 2026-06-30 05:10:27 | R1 | guessword/test_0_orig_no_procyon vs square/test_1_artifice_no_procyon → NON-CLONE
[3399/50000] 2026-06-30 05:10:29 | R1 | guessword/test_0_orig_no_procyon vs square/test_1_artifice_pg_krakatau → NON-CLONE
[3400/50000] 2026-06-30 05:10:29 | R1 | guessword/test_0_orig_no_procyon vs square/test_1_artifice_pg_procyon → NON-CLONE
[3401/50000] 2026-06-30 05:10:30 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/0_orig → NON-CLONE
[3402/50000] 2026-06-30 05:10:32 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/1_artifice → NON-CLONE
[3403/50000] 2026-06-30 05:10:33 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[3404/50000] 2026-06-30 05:10:34 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[3405/50000] 2026-06-30 05:10:35 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[3406/50000] 2026-06-30 05:10:36 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[3407/50000] 2026-06-30 05:10:38 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[3408/50000] 2026-06-30 05:10:39 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[3409/50000] 2026-06-30 05:10:40 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[3410/50000] 2026-06-30 05:10:41 | R1 | guessword/test_0_orig_pg_krakatau vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[3411/50000] 2026-06-30 05:10:42 | R1 | guessword/test_0_orig_pg_krakatau vs SqrtAlgorithm/0_orig → NON-CLONE
[3412/50000] 2026-06-30 05:10:43 | R1 | guessword/test_0_orig_pg_krakatau vs SqrtAlgorithm/1_artifice → NON-CLONE
[3413/50000] 2026-06-30 05:10:45 | R1 | guessword/test_0_orig_pg_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
